2023/01/18;12:25:43;40.38;25.00;-100.00
2023/01/18;12:25:44;40.38;25.00;-100.00
2023/01/18;12:25:46;39.75;25.00;-100.00
2023/01/18;12:25:47;39.19;25.00;-100.00
2023/01/18;12:25:49;39.19;25.00;-100.00
2023/01/18;12:25:50;38.62;25.00;-100.00
2023/01/18;12:25:51;38.62;25.00;-100.00
2023/01/18;12:25:53;38.00;25.00;-100.00
2023/01/18;12:25:54;38.00;25.00;-100.00
2023/01/18;12:25:56;37.44;25.00;-100.00
2023/01/18;12:25:57;37.44;25.00;-100.00
2023/01/18;12:25:58;36.88;25.00;-100.00
2023/01/18;12:26:00;36.88;25.00;-100.00
2023/01/18;12:26:01;36.31;25.00;-100.00
2023/01/18;12:26:03;36.31;25.00;-100.00
2023/01/18;12:26:04;35.81;25.00;-100.00
2023/01/18;12:26:05;35.81;25.00;-100.00
2023/01/18;12:26:07;35.31;25.00;-100.00
2023/01/18;12:26:08;34.81;25.00;-100.00
2023/01/18;12:26:10;34.81;25.00;-100.00
2023/01/18;12:26:11;34.38;25.00;-100.00
2023/01/18;12:26:12;34.38;25.00;-100.00
2023/01/18;12:26:14;33.94;25.00;-100.00
2023/01/18;12:26:15;33.94;25.00;-100.00
2023/01/18;12:26:17;33.50;25.00;-100.00
2023/01/18;12:26:18;33.50;25.00;-100.00
2023/01/18;12:26:19;33.12;25.00;-100.00
2023/01/18;12:26:21;33.12;25.00;-100.00
2023/01/18;12:26:22;32.69;25.00;-75.62
2023/01/18;12:26:24;32.69;25.00;-100.00
2023/01/18;12:26:25;32.25;25.00;-62.50
2023/01/18;12:26:26;32.25;25.00;-100.00
2023/01/18;12:26:28;31.88;25.00;-76.25
2023/01/18;12:26:29;31.88;25.00;-100.00
2023/01/18;12:26:31;31.50;25.00;-65.00
2023/01/18;12:26:32;31.19;25.00;-80.62
2023/01/18;12:26:33;31.19;25.00;-100.00
2023/01/18;12:26:35;30.81;25.00;-44.38
2023/01/18;12:26:36;30.81;25.00;-100.00
2023/01/18;12:26:38;30.44;25.00;-33.12
2023/01/18;12:26:39;30.44;25.00;-100.00
2023/01/18;12:26:40;30.12;25.00;-48.75
2023/01/18;12:26:42;30.12;25.00;-100.00
2023/01/18;12:26:43;29.88;25.00;-66.25
2023/01/18;12:26:45;29.88;25.00;-100.00
2023/01/18;12:26:46;29.56;25.00;-31.88
2023/01/18;12:26:47;29.56;25.00;-100.00
2023/01/18;12:26:49;29.31;25.00;-49.38
2023/01/18;12:26:50;29.00;25.00;-15.00
2023/01/18;12:26:52;28.69;40.00;100.00
2023/01/18;12:26:54;28.69;40.00;100.00
2023/01/18;12:26:57;28.50;40.00;100.00
2023/01/18;12:26:59;28.31;40.00;100.00
2023/01/18;12:27:01;28.25;40.00;100.00
2023/01/18;12:27:03;28.19;40.00;100.00
2023/01/18;12:27:05;28.19;40.00;100.00
2023/01/18;12:27:07;28.25;40.00;100.00
2023/01/18;12:27:09;28.19;40.00;100.00
2023/01/18;12:27:11;28.19;40.00;100.00
